gene_a,gene_b,guide_a,guide_b,m_a0,m_0b,m_ab,mu,delta,rho_star,n_double,n_single_a,n_single_b,noise,lower_0.05,upper_0.05,sign_0.05,lower_0.1,upper_0.1,sign_0.1,lower_0.2,upper_0.2,sign_0.2,lower_0.3,upper_0.3,sign_0.3
ATAD2,ZHX1,1047260532,1047270069,-0.21695768766700013,-0.6678624425110283,-0.1553165739871577,0.9494587503608551,1.6789623065517258,0.6031323814123475,2,2,2,1.013307047114802,0.526468377891937,2.8314562352115145,POSITIVE,0.38728149634694997,2.9706431167565017,POSITIVE,0.10890773325697611,3.249016879846476,POSITIVE,-0.16946602983299774,3.5273906429364494,UNRESOLVED
ATAD2,ZHX1,1047260519,1047274616,0.25067569058594913,0.0318543150098659,-0.35489891779621174,0.9494587503608551,0.3120298269688283,0.19304147545667896,2,2,2,1.013307047114802,-0.7820965949022686,1.4061562488399253,UNRESOLVED,-0.8629159696585632,1.4869756235962197,UNRESOLVED,-1.0245547191711526,1.6486143731088094,UNRESOLVED,-1.1861934686837423,1.8102531226213991,UNRESOLVED
C8orf76,ZFAT,1047258821,1048459417,-0.0296770841545578,1.1880220658398677,0.17052242788220065,0.9494587503608551,-0.038363803442254096,0.031505157445851646,2,1,2,0.0856440621940556,-0.18489282313603098,0.10816521625152278,UNRESOLVED,-0.24577778063575223,0.16905017375124404,UNRESOLVED,-0.3675476956351948,0.2908200887506866,UNRESOLVED,-0.4893176106346373,0.4125900037501291,UNRESOLVED
C8orf76,ZFAT,1047258100,1048458841,0.46758950557092044,0.9451745626099901,0.3094092572699426,0.9494587503608551,-0.15389606055011273,0.3165586217211317,2,2,2,0.0856440621940556,-0.2638477943712083,-0.043944326729017144,NEGATIVE,-0.2881554659982483,-0.019636655101977152,NEGATIVE,-0.3367708092523283,0.028978688152102805,UNRESOLVED,-0.3853861525064083,0.07759403140618279,UNRESOLVED
CHRAC1,WDYHV1,1047279947,1049090676,-0.07796831244194649,-0.2285409513831419,-0.9869695837873663,0.9494587503608551,0.2689984303985772,0.12197114623021939,2,2,2,0.24966840024125633,-0.0909413080700191,0.6289381688671735,UNRESOLVED,-0.20121264629735902,0.7392095070945134,UNRESOLVED,-0.42175532275203886,0.9597521835491932,UNRESOLVED,-0.6422979992067187,1.180294860003873,UNRESOLVED
CHRAC1,WDYHV1,1047279944,1049090700,0.2722411096496833,-0.026521501938684952,-0.0979426544592166,0.9494587503608551,0.6057964881906402,0.36643918477744813,2,2,2,0.24966840024125633,0.2734681932988483,0.9381247830824322,POSITIVE,0.19080829864831272,1.0207846777329679,POSITIVE,0.02548850934724145,1.186104467034039,POSITIVE,-0.1398312799538297,1.3514242563351102,UNRESOLVED
COL14A1,WASHC5,1046970364,1047461267,0.4051602782433378,0.457094787162139,-0.43023134167416005,0.9494587503608551,-0.34302765671878177,0.3308961963246419,2,2,2,0.8313710955486706,-1.226231874033264,0.5401765605957005,UNRESOLVED,-1.2780649957990757,0.5920096823615122,UNRESOLVED,-1.381731239330699,0.6956759258931355,UNRESOLVED,-1.4853974828623224,0.7993421694247589,UNRESOLVED
COL14A1,WASHC5,1046973414,1047462096,0.02393191355658004,0.03664522226029261,-0.11040502797574056,0.9494587503608551,0.7784765865682419,0.4234670583477832,2,2,2,0.8313710955486706,-0.1448115272256706,1.7017647003621543,UNRESOLVED,-0.2367285454709125,1.7936817186073963,UNRESOLVED,-0.4205625819613963,1.9775157550978801,UNRESOLVED,-0.6043966184518799,2.1613497915883637,UNRESOLVED
COL22A1,UTP23,1046644161,1048881884,-1.6410366079558276,0.7944496428956269,-1.84517847239854,0.9494587503608551,-0.049132756977484204,0.017895711913727064,2,2,2,0.9287144319762958,-1.1151224122428756,1.0168568982879072,UNRESOLVED,-1.252397635531971,1.1541321215770026,UNRESOLVED,-1.5269480821101622,1.4286825681551938,UNRESOLVED,-1.8014985286883534,1.703233014733385,UNRESOLVED
COL22A1,UTP23,1046644180,1048881821,-1.224382093436615,-0.04241947022212046,-1.012574465875942,0.9494587503608551,1.2036858481436488,0.3802251001003523,2,2,2,0.9287144319762958,0.11668546294833071,2.290686233338967,POSITIVE,-0.04160049027069168,2.448972186557989,UNRESOLVED,-0.35817239670873624,2.7655440929960338,UNRESOLVED,-0.6747443031467808,3.0821159994340785,UNRESOLVED
COLEC10,TRIB1,1046858817,1047499554,0.36068136307389675,-0.3904647270647702,-0.5359520418520696,0.9494587503608551,0.443290072499659,0.22983868603476693,2,2,2,0.21282190787050423,0.13403312139352558,0.7525470236057925,POSITIVE,0.0375980781578964,0.8489820668414216,POSITIVE,-0.15527200831336196,1.0418521533126799,UNRESOLVED,-0.3481420947846203,1.2347222397839384,UNRESOLVED
COLEC10,TRIB1,1046858822,1047500060,0.4020484484170758,-0.9031802673201337,-0.7202076762185852,0.9494587503608551,0.7303828930453278,0.30431995170812504,2,2,2,0.21282190787050423,0.39755851919358515,1.0632072668970705,POSITIVE,0.2775560532123467,1.1832097328783089,POSITIVE,0.03755112124986992,1.4232146648407857,POSITIVE,-0.20245381071260693,1.6632195968032626,UNRESOLVED
DENND3,TATDN1,1047396460,1049172146,-0.24803418561307122,-0.3095151859004644,-0.6225520113758742,0.9494587503608551,0.8844561104985165,0.36005212221474475,2,2,2,0.31565734666506123,0.44597542022169295,1.32293680077534,POSITIVE,0.3231520766099307,1.4457601443871022,POSITIVE,0.07750538938640616,1.6914068316106268,POSITIVE,-0.1681412978371184,1.9370535188341513,UNRESOLVED
DENND3,TATDN1,1047397556,1049171673,-0.19362367720201584,0.1556685128765623,-0.5287737311607603,0.9494587503608551,0.45864018352554836,0.23679418466798396,2,2,2,0.31565734666506123,0.046139203608128954,0.8711411634429678,POSITIVE,-0.050704429644229276,0.967984796695326,UNRESOLVED,-0.24439169614894574,1.1616720632000423,UNRESOLVED,-0.438078962653662,1.3553593297047586,UNRESOLVED
DEPTOR,TRAPPC9,1046948919,1049076117,0.3791614878369485,-0.030137546504728108,-0.22845351720371423,0.9494587503608551,0.37198129182492057,0.24000441163936814,2,2,2,0.06931029596943591,0.22517631788601017,0.5187862657638309,POSITIVE,0.14768163991653566,0.5962809437333054,POSITIVE,-0.007307716022413313,0.7512702996722544,UNRESOLVED,-0.16229707196136223,0.9062596556112034,UNRESOLVED
DEPTOR,TRAPPC9,1046944909,1049082024,0.19704034213407018,-0.6094269486417072,-0.8963657567076269,0.9494587503608551,0.4654796001608654,0.2013926244949456,2,2,2,0.06931029596943591,0.2806040988299621,0.6503551014917688,POSITIVE,0.16503889346849476,0.7659203068532361,POSITIVE,-0.06609151725443996,0.9970507175761708,UNRESOLVED,-0.2972219279773747,1.2281811282991055,UNRESOLVED
DERL1,TNFRSF11B,1046847354,1047235931,-0.13133849963016975,-0.2924718449875066,-0.8184990743998186,0.9494587503608551,0.5547700205787129,0.23884417698434768,2,2,2,0.306419925924481,0.13221370238726265,0.9773263387701632,POSITIVE,0.016077310120293342,1.0934627310371325,POSITIVE,-0.2161954744136454,1.3257355155710713,UNRESOLVED,-0.4484682589475839,1.5580083001050098,UNRESOLVED
DERL1,TNFRSF11B,1046847365,1047233872,0.1741562510045912,0.001957332116890871,-0.6319299637717906,0.9494587503608551,0.14141520346758252,0.08208432893777383,2,2,2,0.306419925924481,-0.2511449183369099,0.5339753252720749,UNRESOLVED,-0.3372851142169213,0.6201155211520863,UNRESOLVED,-0.509565505976944,0.7923959129121091,UNRESOLVED,-0.6818458977369669,0.964676304672132,UNRESOLVED
DSCC1,TMEM71,1046932194,1048242011,0.5203523275890946,0.5800437865756725,0.16532052577086215,0.9494587503608551,0.01438316196695033,0.018012243891134223,2,2,2,0.238754404845723,-0.26429731220661984,0.2930636361405205,UNRESOLVED,-0.304223381534467,0.33298970546836765,UNRESOLVED,-0.38407552019016133,0.412841844124062,UNRESOLVED,-0.46392765884585563,0.4926939827797563,UNRESOLVED
DSCC1,TMEM71,1046932498,1048241996,-0.26590632648706203,-0.13174092464853793,-1.0106475598239564,0.9494587503608551,0.3364584416724987,0.14650509697163702,2,2,2,0.238754404845723,-0.01712420076608978,0.6900410841110872,UNRESOLVED,-0.13195243835895532,0.8048693217039528,UNRESOLVED,-0.3616089135446864,1.034525796889684,UNRESOLVED,-0.5912653887304173,1.2641822720754148,UNRESOLVED
EFR3A,TMEM65,1047381832,1048157193,0.031524652977033496,-0.2864599723010204,-0.893939513553691,0.9494587503608551,0.31045455613115114,0.14413916923281897,2,2,2,0.011503318793850999,0.19125859633501527,0.429650515927287,POSITIVE,0.0835659553327304,0.5373431569295719,POSITIVE,-0.13181932667183938,0.7527284389341417,UNRESOLVED,-0.347204608676409,0.9681137209387113,UNRESOLVED
EFR3A,TMEM65,1047381823,1048157201,0.012069254148530245,-1.0513749476756906,-1.6627921232973324,0.9494587503608551,0.32597232059068304,0.1109419873986172,2,2,2,0.011503318793850999,0.16755784208438848,0.48438679909697757,POSITIVE,0.02064668237194489,0.6312979588094212,POSITIVE,-0.27317563705294223,0.9251202782343083,UNRESOLVED,-0.5669979564778292,1.2189425976591952,UNRESOLVED
EIF3H,TG,1046634509,1048253663,-0.5366912156072224,0.1260369088665723,-0.8810050786851881,0.9494587503608551,0.47910797841631725,0.20744450415799653,2,7,1,0.18548125615131927,0.17814813189187995,0.7800678249407546,POSITIVE,0.06266954151876192,0.8955464153138726,POSITIVE,-0.16828763922747414,1.1265035960601086,UNRESOLVED,-0.3992448199737102,1.3574607768063447,UNRESOLVED
EIF3H,TG,1046634505,1048256165,-0.18802550398560117,0.2860266723794449,-0.6225603902110466,0.9494587503608551,0.2288971917559648,0.12710040308207546,2,8,2,0.18548125615131927,-0.04662988101174781,0.5044242645236774,UNRESOLVED,-0.13667569762814114,0.5944700811400707,UNRESOLVED,-0.3167673308609278,0.7745617143728574,UNRESOLVED,-0.49685896409371444,0.954653347605644,UNRESOLVED
EXT1,TBC1D31,1046770208,1047241515,0.07377055486495544,0.6233279801990957,-0.5678538870698695,0.9494587503608551,-0.31549367177306564,0.262513473982682,2,2,2,0.42341917066183093,-0.7990037907177796,0.16801644717164826,UNRESOLVED,-0.8590947390006625,0.22810739545453118,UNRESOLVED,-0.9792766355664284,0.3482892920202971,UNRESOLVED,-1.0994585321321941,0.46847118858606296,UNRESOLVED
EXT1,TBC1D31,1046770185,1047242206,-0.04604161308253136,0.3460116825348163,-0.3937977166883391,0.9494587503608551,0.2556909642202312,0.15991205165340225,2,2,2,0.42341917066183093,-0.247675578005071,0.7590575064455334,UNRESOLVED,-0.3276229495685423,0.8390048780090047,UNRESOLVED,-0.48751769269548484,0.9988996211359472,UNRESOLVED,-0.6474124358224274,1.1587943642628897,UNRESOLVED
MTBP,MYC,1046990361,1047732517,0.21997780374951859,-2.552391926749561,-2.1042476822143703,0.9494587503608551,1.1776251911465274,0.27831077681184524,2,2,4,0.05191641226238504,0.9141421976980548,1.441108184595,POSITIVE,0.7025756165119672,1.6526747657810876,POSITIVE,0.27944245413979185,2.075807928153263,POSITIVE,-0.14369070823238328,2.498941090525438,UNRESOLVED
MTBP,MYC,1046990818,1047732605,-0.4954456334171624,-2.057422317172284,-2.394735790476086,0.9494587503608551,1.1075909104742152,0.2487970102305814,2,2,4,0.05191641226238504,0.8330852256462724,1.382096595302158,POSITIVE,0.6104959530807146,1.6046858678677158,POSITIVE,0.16531740794959882,2.0498644129988315,POSITIVE,-0.27986113718151673,2.495042958129947,UNRESOLVED
MTSS1,MTSS1,1047403166,1047403624,-0.0480356049341335,-0.2494090206954333,-0.5846603658892162,0.9494587503608551,0.6622430101012058,0.30151813407990324,2,2,2,0.0,0.552424903783642,0.7720611164187696,POSITIVE,0.44260679746607806,0.8818792227363335,POSITIVE,0.22297058483095034,1.1015154353714611,POSITIVE,0.0033343721958226658,1.3211516480065888,POSITIVE
